ROWNUM,X,Y,FEEDER
﻿253,182315.86600000001,2509904.6409999998,6A25
﻿254,181432.70699999999,2508977.1770000001,6A25
﻿255,182397.72700000001,2509742.949,6A25
﻿256,182497.155,2509888.1439999999,6A25
﻿257,182264.09599999999,2510058.4569999999,6A25
﻿258,182023.785,2510278.8960000002,6A25
﻿259,182105.30900000001,2510061.284,6A25
﻿260,182470.139,2509748.2039999999,6A25
﻿261,182280.05900000001,2510175.7480000001,6A25
﻿262,182359.274,2509854.6189999999,6A25
﻿263,181864.856,2509938.6140000001,6A25
﻿264,181823.636,2510376.449,6A25
﻿265,181949.755,2509833.9399999999,6A25
﻿266,182051.04999999999,2509836.4330000002,6A25
﻿267,182497.92999999999,2510060.3429999999,6A25
﻿268,182453.03700000001,2509990.273,6A25
﻿269,182538.64999999999,2509851.0499999998,6A25
﻿270,181903.20999999999,2510235.9589999998,6A25
﻿271,181922.891,2510076.9720000001,6A25
﻿272,182311.247,2510439.4819999998,6A25
﻿273,182058.25399999999,2509967.0120000001,6A25
﻿274,181816.12599999999,2510209.3679999998,6A25
﻿275,182335.364,2509630.9070000001,6A25
﻿276,181332.696,2509416.2919999999,6A25
﻿277,181393.95800000001,2509130.5010000002,6A25
﻿278,182097.97399999999,2510334.7400000002,6A25
﻿279,181860.15400000001,2510186.1030000001,6A25
﻿280,183722.06700000001,2510855.4610000001,6A31
﻿281,184306.97899999999,2510141.8500000001,6A31
﻿282,184323.054,2510553.2560000001,6A31
﻿283,183392.71400000001,2511495.0520000001,6A31
﻿284,184131.04500000001,2510190.2280000001,6A31
﻿285,184524.37299999999,2510152.318,6A31
﻿286,184375.40100000001,2510411.7080000001,6A31
﻿287,184080.41899999999,2510878.6120000002,6A31
﻿288,184186.351,2510675.2349999999,6A31
﻿289,184501.85999999999,2510123.4819999998,6A31
﻿290,184058.84700000001,2510960.6770000001,6A31
﻿291,184408.427,2510462.7749999999,6A31
﻿292,184089.76800000001,2510015.8190000001,6A31
﻿293,183563.68299999999,2510866.733,6A31
﻿294,184300.43299999999,2510594.1060000001,6A31
﻿295,183379.77799999999,2511416.6839999999,6A31
﻿296,184085.88800000001,2510186.25,6A31
﻿297,184266.70000000001,2510142.8679999998,6A31
﻿298,183953.929,2510232.7969999998,6A31
﻿299,183963.185,2510806.8870000001,6A31
﻿300,184268.43599999999,2510344.7850000001,6A31
﻿301,184427.81899999999,2510323.9109999998,6A31
﻿302,184132.74100000001,2510370.2930000001,6A31
﻿303,184497.74799999999,2510265.4879999999,6A31
﻿304,183694.03200000001,2510962.9950000001,6A31
﻿305,183852.56099999999,2510209.9989999998,6A31
﻿306,184565.223,2510251.7629999998,6A31
﻿307,183352.55900000001,2511065.1159999999,6A31
﻿308,183555.30300000001,2510917.4360000002,6A31
﻿309,183974.28,2510905.8930000002,6A31
﻿310,184022.736,2510302.3119999999,6A31
﻿311,184167.85000000001,2510079.1310000001,6A31
﻿312,184228.60000000001,2510063.227,6A31
﻿313,183842.60999999999,2510849.969,6A31
﻿314,184178.77799999999,2510782.8169999998,6A31
﻿315,184127.17800000001,2511029.1439999999,6A31
﻿316,184455.70600000001,2510071.102,6A31
﻿317,184236.91200000001,2510271.7489999998,6A31
﻿318,183527.57699999999,2510658.3700000001,6A31
﻿319,183709.55600000001,2510992.3849999998,6A31
﻿320,184363.484,2510245.0109999999,6A31
﻿321,184300.367,2510367.54,6A31
﻿322,184139.43799999999,2510900.3110000002,6A31
﻿323,182587.56599999999,2507967.2910000002,6A32
﻿324,182855.07999999999,2508383.2590000001,6A32
﻿325,183116.03700000001,2508616.0449999999,6A32
﻿326,183020.98800000001,2508501.0589999999,6A32
﻿327,183587.641,2507770.193,6A32
﻿328,183307.71299999999,2508197.9180000001,6A32
﻿329,183363.302,2508239.7000000002,6A32
﻿330,183072.95000000001,2507924.8339999998,6A32
﻿331,183462.731,2507683.3599999999,6A32
﻿332,182939.12899999999,2508191.2680000002,6A32
﻿333,183487.57199999999,2507980.5210000002,6A32
﻿334,182781.47,2508334.8459999999,6A32
﻿335,183460.07399999999,2507587.8050000002,6A32
﻿336,182926.818,2508391.0929999999,6A32
﻿337,182347.86799999999,2509040.8300000001,6A32
﻿338,182150.08199999999,2508248.4819999998,6A32
﻿339,183166.14199999999,2507937.4559999998,6A32
﻿340,181726.02900000001,2508889.4470000002,6A32
﻿341,183052.84700000001,2508341.088,6A32
﻿342,182480.55100000001,2508807.6120000002,6A32
﻿343,182906.52299999999,2508291.0959999999,6A32
﻿344,182758.25700000001,2508584.5800000001,6A32
﻿345,182463.57000000001,2508356.6710000001,6A32
﻿346,183413.076,2507769.8309999998,6A32
﻿347,183368.291,2508467.0210000002,6A32
﻿348,182395.353,2509051.4300000002,6A32
﻿349,182169.47399999999,2509054.577,6A32
﻿350,183269.14600000001,2508641.7310000001,6A32
﻿351,183554.58199999999,2507800.0690000001,6A32
﻿352,182539.39199999999,2508763.031,6A32
﻿353,182928.29699999999,2508626.0260000001,6A32
﻿354,183337.53400000001,2508343.1320000002,6A32
﻿355,182816.02600000001,2508422.6690000002,6A32
﻿356,182680.31700000001,2508975.3080000002,6A32
﻿357,182387.003,2508542.5830000001,6A32
﻿358,182985.43799999999,2508443.523,6A32
﻿359,182323.95999999999,2509452.9300000002,6A32
﻿360,182947.302,2507965.9750000001,6A32
﻿361,182203.541,2509095.8990000002,6A32
﻿362,183281.09,2507678.8339999998,6A32
﻿363,183010.95499999999,2508700.702,6A32
﻿364,182437.136,2508425.1379999998,6A32
﻿365,183094.75599999999,2508097.5419999999,6A32
﻿366,182786.929,2507979.7080000001,6A32
﻿367,183190.66,2508780.6260000002,6A32
﻿368,183622.43799999999,2507609.4270000001,6A32
﻿369,183531.52900000001,2508099.1710000001,6A32
﻿370,183326.47399999999,2508533.1179999998,6A32
﻿371,183131.584,2508086.2280000001,6A32
﻿372,182372.927,2509261.8560000001,6A32
﻿373,183218.266,2507802.7379999999,6A32
﻿374,182014.86799999999,2508964.1800000002,6A32
﻿375,182411.87100000001,2509407.7510000002,6A32
﻿376,183221.42800000001,2508510.747,6A32
﻿377,182502.70699999999,2509077.108,6A32
﻿378,182289.424,2508974.0279999999,6A32
﻿379,182603.38699999999,2508878.1409999998,6A32
﻿380,182357.78400000001,2509115.699,6A32
﻿381,183220.38200000001,2507964.6570000001,6A32
﻿382,182272.39999999999,2509116.5040000002,6A32
﻿383,183471.10800000001,2508021.469,6A32
﻿384,182469.856,2508653.986,6A32
﻿385,183603.891,2507596.3420000002,6A32
﻿386,182933.57000000001,2508534.3259999999,6A32
﻿387,183366.50599999999,2507559.7089999998,6A32
﻿388,182484.07199999999,2508053.2110000001,6A32
﻿389,182662.74100000001,2508637.8020000001,6A32
﻿390,182535.20300000001,2508513.3569999998,6A32
﻿391,183146.79399999999,2507891.1359999999,6A32
﻿392,182515.734,2509135.5600000001,6A32
﻿393,182627.40299999999,2508555.3990000002,6A32
﻿394,182415.37400000001,2508730.5460000001,6A32
﻿395,182471.916,2509114.4500000002,6A32
﻿396,182001.11799999999,2508920.821,6A32
﻿397,182365.41399999999,2508631.7170000002,6A32
﻿398,182540.902,2507825.4339999999,6A32
﻿399,182743.96599999999,2508619.9049999998,6A32
﻿400,182508.11499999999,2509241.145,6A32
﻿401,183562.57399999999,2507786.4100000001,6A32
﻿402,182427.82199999999,2509273.7089999998,6A32
﻿403,183226.95800000001,2508053.662,6A32
﻿404,182557.20999999999,2508963.966,6A32
﻿405,183084.54399999999,2508000.821,6A32
﻿406,182521.39300000001,2508701.4049999998,6A32
﻿407,183400.79000000001,2507908.6680000001,6A32
﻿408,182662.19200000001,2507879.0090000001,6A32
﻿409,181679.32500000001,2508885.7420000001,6A32
﻿410,182396.12100000001,2508775.0240000002,6A32
﻿411,183286.84700000001,2508269.0419999999,6A32
﻿412,183092.802,2508115.4500000002,6A32
﻿413,183166.85200000001,2508438.9190000002,6A32
﻿414,183424.84700000001,2508271.0610000002,6A32
﻿415,182094.43400000001,2509004.2689999999,6A32
﻿416,183091.57399999999,2508206.906,6A32
﻿417,182327.12299999999,2509392.2170000002,6A32
﻿418,182640.584,2509044.713,6A32
﻿419,183115.61900000001,2508557.2220000001,6A32
﻿420,183021.236,2507876.2200000002,6A32
﻿421,183574.45499999999,2507669.767,6A32
﻿422,181502.45499999999,2508868.8100000001,6A32
﻿423,182304.16500000001,2509212.1370000001,6A32
﻿424,183412.66500000001,2508186.7480000001,6A32
﻿425,183285.40900000001,2508492.4010000001,6A32
﻿426,182452.14000000001,2509323.6529999999,6A32
﻿427,182878.073,2508545.2540000002,6A32
﻿428,183260.91,2507729.9619999998,6A32
﻿429,181697.13,2508687.0129999998,6A32
﻿430,183350.101,2508024.4180000001,6A32
﻿431,183613.85999999999,2507885.0989999999,6A32
﻿432,183072.454,2508464.3319999999,6A32
﻿433,182580.12700000001,2508410.5359999998,6A32
﻿434,183524.75,2507967.9330000002,6A32
﻿435,183215.22500000001,2508387.2050000001,6A32
﻿436,181676.78599999999,2508969.085,6A33
﻿437,182421.92499999999,2508739.2400000002,6A33
﻿438,181777.46299999999,2509013.7510000002,6A33
﻿439,182227.91899999999,2509216.7220000001,6A33
﻿440,182142.76000000001,2509549.2089999998,6A33
﻿441,182319.56200000001,2508674.5249999999,6A33
﻿442,181747.122,2508637.6940000001,6A33
﻿443,182300.649,2508587.5090000001,6A33
﻿444,181876.11799999999,2509356.4530000002,6A33
﻿445,181551.39199999999,2509107.7000000002,6A33
﻿446,182259.71400000001,2509610.9369999999,6A33
﻿447,181963.16099999999,2508676.2489999998,6A33
﻿448,182099.20499999999,2508957.3679999998,6A33
﻿449,182061.21900000001,2509134.3820000002,6A33
﻿450,182155.88800000001,2509200.9380000001,6A33
﻿451,182033.34299999999,2509418.0299999998,6A33
﻿452,182077.18299999999,2509343.4640000002,6A33
﻿453,181890.39000000001,2508809.7489999998,6A33
﻿454,181885.557,2509432.1850000001,6A33
﻿455,182218.33900000001,2508920.6439999999,6A33
﻿456,181903.872,2508737.9810000001,6A33
﻿457,182044,2508324,6A33
﻿458,181783.95499999999,2508873.7409999999,6A33
﻿459,182115.67999999999,2508359.548,6A33
﻿460,181500.21599999999,2509013.3130000001,6A33
﻿461,182187.255,2508479.486,6A33
﻿462,181654.66699999999,2508889.1970000002,6A33
﻿463,182286.35699999999,2509586.9389999998,6A33
﻿464,182010.875,2509287.6830000002,6A33
﻿465,182223.67199999999,2508790.2749999999,6A33
﻿466,182392.33799999999,2508793.8190000001,6A33
﻿467,181880.55600000001,2508913.8149999999,6A33
﻿468,182312.59400000001,2509636.2710000002,6A33
﻿469,181832.95499999999,2508689.5159999998,6A33
﻿470,181930.731,2508508.429,6A33
﻿471,181556.06599999999,2509222.5320000001,6A33
﻿472,181664.764,2508603.4240000001,6A33
﻿473,182190.18799999999,2509443.2749999999,6A33
﻿474,181611.995,2509246.5649999999,6A33
﻿475,182134.61600000001,2508647.9569999999,6A33
﻿476,181937.359,2508896.023,6A33
﻿477,182303.26699999999,2509354.4580000001,6A33
﻿478,182003.533,2508541.591,6A33
﻿479,182270.88099999999,2508576.6830000002,6A33
﻿480,182343.56299999999,2508852,6A33
﻿481,182142.212,2508705.4569999999,6A33
﻿482,181802.94200000001,2509358.3100000001,6A33
﻿483,182442.625,2508676.7009999999,6A33
﻿484,181990.11499999999,2508473.79,6A33
﻿485,181535.209,2508832.9679999999,6A33
﻿486,181699.70699999999,2509128.3689999999,6A33
﻿487,181692.53400000001,2509092.8489999999,6A33
﻿488,182209.88399999999,2509352.0929999999,6A33
﻿489,182464.003,2508883.1310000001,6A33
﻿490,182297.58799999999,2509479.733,6A33
﻿491,182097.61900000001,2508454.3629999999,6A33
﻿492,181634.272,2509310.344,6A33
﻿493,182038.90900000001,2509034.8300000001,6A33
﻿494,182231.75200000001,2508835.4730000002,6A33
﻿495,181952.04999999999,2508834.7280000001,6A33
﻿496,181582.201,2508956.9890000001,6A33
﻿497,182185.51000000001,2508888.8500000001,6A33
﻿498,182425.67999999999,2508951.0970000001,6A33
﻿499,181470.58600000001,2509150.4780000001,6A33
﻿500,181833.155,2509270.2149999999,6A33
﻿501,182133.772,2509101.736,6A33
﻿502,181727.31899999999,2508565.3029999998,6A33
﻿503,181781.98300000001,2508962.1519999998,6A33
﻿504,181788.745,2508799.8319999999,6A33
﻿505,181652.28200000001,2508591.4589999998,6A33
﻿506,182189.47500000001,2509355.6030000001,6A33
﻿507,181796.864,2508903.2280000001,6A33
﻿508,182030.489,2509488.588,6A33
﻿509,181453.00599999999,2509221.3650000002,6A33
﻿510,181599.19099999999,2509166.875,6A33
﻿511,182032.56299999999,2508657.5079999999,6A33
﻿512,181948.886,2509203.037,6A33
﻿513,181935.95999999999,2509385.5490000001,6A33
﻿514,181754.103,2509232.324,6A33
﻿515,182014.65900000001,2508866.5600000001,6A33
﻿516,182223.59,2508626.6159999999,6A33
﻿517,182157.34899999999,2508561.9619999998,6A33
﻿518,181915.66,2509441.4989999998,6A33
﻿519,181897.027,2509137.3739999998,6A33
﻿520,182296.94699999999,2508482.9509999999,6A33
﻿521,181948.00899999999,2509018.2829999998,6A33
﻿522,183260.54399999999,2507405.2089999998,6A34
﻿523,183481.30100000001,2507358.2760000001,6A34
﻿524,182911.75700000001,2507545.6970000002,6A34
﻿525,182919.641,2507400,6A34
﻿526,183244.20999999999,2507373.4709999999,6A34
﻿527,182947.198,2507867.4780000001,6A34
﻿528,183713.36199999999,2507130.9100000001,6A34
﻿529,183612.478,2507142.0159999998,6A34
﻿530,183496.03899999999,2507508.048,6A34
﻿531,183125.40599999999,2507264.4759999998,6A34
﻿532,182980.448,2507723.0920000002,6A34
﻿533,183612.28700000001,2507469.8280000002,6A34
﻿534,182867.48800000001,2507679.1000000001,6A34
﻿535,183598.51500000001,2507197.2039999999,6A34
﻿536,183623.01000000001,2507533.679,6A34
﻿537,183623.986,2507297.2000000002,6A34
﻿538,182569.31200000001,2507522.8990000002,6A34
﻿539,183522.23199999999,2507452.2480000001,6A34
﻿540,183144.614,2507463.023,6A34
﻿541,183114.43299999999,2507704.9950000001,6A34
﻿542,183494.12,2507048.2220000001,6A34
﻿543,183526.29800000001,2507090.784,6A34
﻿544,183367.07500000001,2507449.5890000002,6A34
﻿545,183657.215,2507318.4610000001,6A34
﻿546,183050.26800000001,2507479.0619999999,6A34
﻿547,183587.43900000001,2507353.8810000001,6A34
﻿548,183079.22099999999,2507327.9380000001,6A34
﻿549,182784.704,2507676.2940000002,6A34
﻿550,183448.64600000001,2507292.6899999999,6A34
﻿551,183002.00899999999,2507643.5350000001,6A34
﻿552,183304.16699999999,2507234.801,6A34
﻿553,182438.01800000001,2507638.6260000002,6A34
﻿554,183319.15900000001,2507044.9100000001,6A34
﻿555,183474.677,2507164.5600000001,6A34
﻿556,182769.69099999999,2507714.7390000001,6A34
﻿557,182870.073,2507625.6529999999,6A34
﻿558,182587.611,2507787.8599999999,6A34
﻿559,182682.016,2507733.9580000001,6A34
﻿560,183285.56299999999,2507142.588,6A34
﻿561,182683.57399999999,2507636.4539999999,6A34
﻿562,183404.28599999999,2507400.659,6A34
﻿563,183055.05900000001,2507573.094,6A34
﻿564,182585.41,2507683.6740000001,6A34
﻿565,183514.405,2506958.5649999999,6A34
﻿566,182610.52600000001,2507537.821,6A34
﻿567,182872.424,2507778.4240000001,6A34
﻿568,183331.63699999999,2507208.0449999999,6A34
﻿569,183619.99100000001,2507076.5419999999,6A34
﻿570,183118.212,2507506.2170000002,6A34
﻿571,183382.10999999999,2507353.409,6A34
