ROWNUM,X,Y,FEEDER
﻿81,263441.66999999998,2519335.378,QA23
﻿82,263752.58799999999,2518313.264,QA23
﻿83,263190.90000000002,2519030.2650000001,QA23
﻿84,263060.33600000001,2518596.8539999998,QA23
﻿85,263662.64199999999,2518272.1630000002,QA23
﻿86,263247.875,2518756.4700000002,QA23
﻿87,263453.75,2519529.8530000001,QA23
﻿88,263931.87400000001,2518006.4670000002,QA23
﻿89,263856.18400000001,2518164.6970000002,QA23
﻿90,262903.11800000002,2518656.4100000001,QA23
﻿91,263396.24200000003,2518403.7390000001,QA23
﻿92,263334.69699999999,2519264.6379999998,QA23
﻿93,263541.49099999998,2518422.5860000001,QA23
﻿94,263197.81300000002,2518795.8829999999,QA23
﻿95,263260.05800000002,2518572.0090000001,QA23
﻿96,263737.15999999997,2518464.8930000002,QA23
﻿97,263174.53600000002,2518976.1749999998,QA23
﻿98,263374.57799999998,2518821.2560000001,QA23
﻿99,263230.97899999999,2518135.4959999998,QA24
﻿100,262451.02600000001,2518965.483,QA24
﻿101,261975.77799999999,2518928.5449999999,QA24
﻿102,263566.58100000001,2518008.122,QA24
﻿103,263614.32799999998,2517949.6839999999,QA24
﻿104,263240.386,2517997.0959999999,QA24
﻿105,263511.56,2518104.787,QA24
﻿106,262943.74400000001,2518505.2179999999,QA24
﻿107,262542.56699999998,2518720.2889999999,QA24
﻿108,263591.625,2518224.1660000002,QA24
﻿109,263085.984,2518467.0499999998,QA24
﻿110,262403.10999999999,2518894.9309999999,QA24
﻿111,261824.299,2519046.426,QA24
﻿112,262586.97700000001,2518846.5010000002,QA24
﻿113,262637.44400000002,2518786.2310000001,QA24
﻿114,263648.62900000002,2518083.54,QA24
﻿115,263288.049,2518318.6170000001,QA24
﻿116,262603.90899999999,2518556.932,QA24
﻿117,263187.84000000003,2518299.7280000001,QA24
﻿118,263488.23499999999,2517980.912,QA24
﻿119,261922.04399999999,2519004.5060000001,QA24
﻿120,263047.81699999998,2518112.6030000001,QA24
﻿121,262675.18199999997,2518629.4580000001,QA24
﻿122,263392.201,2518269.077,QA24
﻿123,262511.44799999997,2518610.9539999999,QA24
﻿124,263115.65700000001,2518486.0639999998,QA24
﻿125,263484.84299999999,2518075.9339999999,QA24
﻿126,263795.09000000003,2518059.4019999998,QA24
﻿127,262468.67099999997,2518534.2990000001,QA24
﻿128,263023.71299999999,2518295.9109999998,QA24
﻿129,263575.62599999999,2517944.3130000001,QA24
﻿130,262146.60200000001,2518953.3429999999,QA24
﻿131,263364.32299999997,2518105.0070000002,QA24
﻿132,261872.02299999999,2518864.929,QA24
﻿133,263385.97600000002,2517996.0610000002,QA24
﻿134,263088.65500000003,2518344.6889999998,QA24
﻿135,262501.66499999998,2518762.5460000001,QA24
﻿136,263198.48700000002,2518283.3760000002,QA24
﻿137,263465.74900000001,2518141.3829999999,QA24
﻿138,263281.25,2518080.946,QA24
﻿139,262024.041,2518885.4559999998,QA24
﻿140,263794.85200000001,2516983.4739999999,QA25
﻿141,263608.29499999998,2517383.773,QA25
﻿142,263743.92099999997,2516879.4909999999,QA25
﻿143,263529.533,2517652.5,QA25
﻿144,263390.85800000001,2517497.5660000001,QA25
﻿145,263185.685,2517530.929,QA25
﻿146,263606.19099999999,2517493.415,QA25
﻿147,263440.70199999999,2517144.6200000001,QA25
﻿148,263305.73700000002,2517725.4670000002,QA25
﻿149,263658.89600000001,2517228.2409999999,QA25
﻿150,263497.47399999999,2517307.5619999999,QA25
﻿151,263856.99599999998,2517454.5899999999,QA25
﻿152,263538.71299999999,2517272.5329999998,QA25
﻿153,263552.277,2517158.6830000002,QA25
﻿154,263443.70899999997,2517778.156,QA25
﻿155,263732.29499999998,2517077.9679999999,QA25
﻿156,263233.03200000001,2517439.8739999998,QA25
﻿157,263620.29800000001,2517696.9530000002,QA25
﻿158,263391.054,2517378.548,QA25
﻿159,263148.20799999998,2517652,QA25
﻿160,263291.962,2517637.4619999998,QA25
﻿161,263226.33199999999,2517793.1910000001,QA25
﻿162,263709.26199999999,2517585.8840000001,QA25
﻿163,263400.53200000001,2517212.3089999999,QA25
﻿164,263445.82900000003,2517625.449,QA25
﻿165,263452.60200000001,2517448.3670000001,QA25
﻿166,263527.57400000002,2517803.574,QA25
﻿167,263442.967,2517281.5929999999,QA25
﻿168,263310.25199999998,2517599.9240000001,QA25
﻿169,263367.33899999998,2517675.9920000001,QA25
﻿170,264786.66800000001,2518524.3859999999,QA26
﻿171,264329.64500000002,2519368.023,QA26
﻿172,264988.29399999999,2518398.5320000001,QA26
﻿173,266597.84499999997,2518339.219,QA26
﻿174,265503.90000000002,2518462.0639999998,QA26
﻿175,265180.74900000001,2518855.5809999998,QA26
﻿176,264645.223,2518299.2820000001,QA26
﻿177,264859.89600000001,2518522.2379999999,QA26
﻿178,266392.071,2518470.307,QA26
﻿179,265362.28999999998,2518337.9640000002,QA26
﻿180,265216.46600000001,2518003.7650000001,QA26
﻿181,264245.42999999999,2518171.9399999999,QA26
﻿182,265407.25,2517732.247,QA26
﻿183,264916.217,2518422.7969999998,QA26
﻿184,264981.41700000002,2519327.7579999999,QA26
﻿185,265313.11700000003,2517768.9399999999,QA26
﻿186,264202.16499999998,2520014.5699999998,QA26
﻿187,264256.97600000002,2519268.1359999999,QA26
﻿188,265607.337,2517648.412,QA26
﻿189,265087.39600000001,2518110.3100000001,QA26
﻿190,264890.85600000003,2518269.98,QA26
﻿191,264444.93400000001,2518301.4210000001,QA26
﻿192,265558.21600000001,2518311.6490000002,QA26
﻿193,265102.17099999997,2518393.514,QA26
﻿194,264388.84700000001,2518167.7000000002,QA26
﻿195,264431.636,2519611.1310000001,QA26
﻿196,265370.15999999997,2518145.2749999999,QA26
﻿197,265428.321,2517664.091,QA26
﻿198,265325.95299999998,2517566.7609999999,QA26
﻿199,264025.55099999998,2518193.8569999998,QA26
﻿200,265164.29599999997,2518056.1889999998,QA26
﻿201,266996.18199999997,2518141.8339999998,QA26
﻿202,265648.31699999998,2517429.0150000001,QA26
﻿203,265311.74800000002,2517640.0299999998,QA26
﻿204,265332.821,2518224.4350000001,QA26
﻿205,265490.90000000002,2517929.6150000002,QA26
﻿206,264528.598,2518277.6359999999,QA26
﻿207,264532.52399999998,2518118.5460000001,QA26
﻿208,266781.00599999999,2518258.125,QA26
﻿209,265303.84299999999,2517723.514,QA26
﻿210,265544.53899999999,2517575.7069999999,QA26
﻿211,264478.91800000001,2517998.662,QA26
﻿212,264499.49599999998,2518280.665,QA26
﻿213,264571.43199999997,2518335.3029999998,QA26
﻿214,264487.87400000001,2518169.1179999998,QA26
﻿215,264388.99599999998,2518043.6189999999,QA26
﻿216,264295.09299999999,2518258.943,QA26
﻿217,265594,2517476.0610000002,QA26
﻿218,264354.005,2518218.0060000001,QA26
﻿219,264879.929,2518343.122,QA26
﻿220,265210.52399999998,2518241.6159999999,QA26
﻿221,265187.94,2518220.4109999998,QA26
﻿222,265057.783,2518335.04,QA26
﻿223,264999.21399999998,2518189.6340000001,QA26
﻿224,266278.92999999999,2518045.4959999998,QA26
﻿225,266043.533,2518587.8119999999,QA26
﻿226,264475.03399999999,2518061.1340000001,QA26
﻿227,264758.68900000001,2518482.483,QA26
﻿228,264827.17499999999,2519157.2650000001,QA26
﻿229,265427.70899999997,2518157.0129999998,QA26
﻿230,266109.06400000001,2518562.5090000001,QA26
﻿231,263633.11900000001,2518554.8280000002,QA27
﻿232,264075.02600000001,2518829.6179999998,QA27
﻿233,263849.61300000001,2518811.966,QA27
﻿234,264238.47999999998,2518829.0460000001,QA27
﻿235,263609.23499999999,2519116.1129999999,QA27
﻿236,263761.859,2518785.7549999999,QA27
﻿237,263722.625,2518976.764,QA27
﻿238,263860.70600000001,2519005.4350000001,QA27
﻿239,263973.538,2518785.395,QA27
﻿240,263564.33000000002,2518747.1310000001,QA27
﻿241,263752.353,2519081.96,QA27
﻿242,263363.52100000001,2519040.1150000002,QA27
﻿243,263873.80099999998,2518664.8130000001,QA27
﻿244,263679.30699999997,2518738.2319999998,QA27
﻿245,264124.86200000002,2519023.3339999998,QA27
﻿246,263628.96999999997,2518922.6869999999,QA27
﻿247,263911.99800000002,2518832.9989999998,QA27
﻿248,263501.56400000001,2518822.3470000001,QA27
﻿249,263653.91999999998,2518891.0750000002,QA27
﻿250,263817.89299999998,2518710.5699999998,QA27
﻿251,263640.85600000003,2518606.6460000002,QA27
﻿252,264339.09399999998,2518855.4109999998,QA27
﻿253,264177.38299999997,2518904.9249999998,QA27
﻿254,263962.26299999998,2518952.4449999998,QA27
﻿255,263952.40000000002,2519026.0639999998,QA27
﻿256,263687.17599999998,2519066.7209999999,QA27
﻿257,264438.74900000001,2518786.3259999999,QA27
﻿258,263756.75300000003,2518867.0860000001,QA27
﻿259,263873.01000000001,2518571.8100000001,QA27
﻿260,263549.00400000002,2519127.2200000002,QA27
﻿261,263593.71899999998,2519065.1719999998,QA27
﻿262,263491.76500000001,2519005.1839999999,QA27
﻿263,263792.598,2518652.537,QA27
﻿264,262922.10999999999,2519179.2230000002,QA28
﻿265,262697.25,2519722.4569999999,QA28
﻿266,262676.07500000001,2519224.3879999998,QA28
﻿267,263131.42599999998,2519439.5449999999,QA28
﻿268,262854.761,2519117.4079999998,QA28
﻿269,262615.90399999998,2519487.0129999998,QA28
﻿270,262985.11599999998,2519517.8840000001,QA28
﻿271,262772.54999999999,2519637.9339999999,QA28
﻿272,262785.36700000003,2519234.2850000001,QA28
﻿273,263071.26500000001,2519347.7089999998,QA28
﻿274,262709.679,2519331.0060000001,QA28
﻿275,262880.55300000001,2519767.4679999999,QA28
﻿276,262628.87,2519510.628,QA28
﻿277,262474.17700000003,2519502.6409999998,QA28
﻿278,263232.04399999999,2519759.253,QA28
﻿279,262628.40100000001,2519403.0660000001,QA28
﻿280,262715.69900000002,2519890.7349999999,QA28
﻿281,263299.21299999999,2519697.8930000002,QA28
﻿282,262553.65500000003,2519428.068,QA28
﻿283,262893.54200000002,2519085.5380000002,QA28
﻿284,263119.685,2519259.2960000001,QA28
﻿285,262576.95400000003,2519366.8220000002,QA28
﻿286,263209.07400000002,2519550.3790000002,QA28
﻿287,262974.897,2519249.6290000002,QA28
﻿288,263047.80499999999,2519880.0580000002,QA28
﻿289,263035.06099999999,2519218.6359999999,QA28
﻿290,261958.24299999999,2519096.0219999999,QA29
﻿291,261219.633,2519565.3590000002,QA29
﻿292,261608.01199999999,2518793.5359999998,QA29
﻿293,261069.38399999999,2518444.4589999998,QA29
﻿294,261329.74900000001,2518369.9270000001,QA29
﻿295,261621.986,2518979.8769999999,QA29
﻿296,261866.82999999999,2519162.287,QA29
﻿297,261335.011,2518711.594,QA29
﻿298,261703.995,2518872.8849999998,QA29
﻿299,261145.41899999999,2519497.8620000002,QA29
﻿300,260928.715,2518105.0240000002,QA29
﻿301,261249.96299999999,2518214.9679999999,QA29
﻿302,261809.587,2519024.8799999999,QA29
﻿303,261657.45999999999,2518129.2710000002,QA29
﻿304,261392.81299999999,2519598.9550000001,QA29
﻿305,261737.41800000001,2519199.0860000001,QA29
﻿306,261731.709,2518202.6740000001,QA29
﻿307,261615.53899999999,2519047.3709999998,QA29
﻿308,262034.79500000001,2519106.5630000001,QA29
﻿309,261772.34,2519042.4509999999,QA29
﻿310,261549.935,2519356.6349999998,QA29
﻿311,261191.75200000001,2518056.5129999998,QA29
﻿312,261811.5,2518793.5610000002,QA29
﻿313,261685.30100000001,2518471.2459999998,QA29
﻿314,261303.58900000001,2518426.6140000001,QA29
﻿315,261531.16,2518445.057,QA29
﻿316,261903.641,2518036.8509999998,QA29
﻿317,261141.52900000001,2517924.676,QA29
﻿318,261251.67199999999,2518355.176,QA29
﻿319,261628.296,2518392.2740000002,QA29
﻿320,260953.80799999999,2518697.9470000002,QA29
﻿321,261814.95199999999,2518898.0780000002,QA29
﻿322,261459.91,2517972.0449999999,QA29
﻿323,261245.495,2518090.324,QA29
﻿324,261121.58799999999,2517800.912,QA29
﻿325,261073.82800000001,2518366.946,QA29
﻿326,261965.027,2519166.139,QA29
﻿327,261602.484,2518220.7710000002,QA29
﻿328,262065.076,2518898.335,QA29
﻿329,261840.14300000001,2519353.3599999999,QA29
﻿330,261877.71299999999,2518909.4929999998,QA29
﻿331,261150.81700000001,2518237.2560000001,QA29
﻿332,261588.20800000001,2518403.4139999999,QA29
﻿333,261587.99299999999,2518662.3330000001,QA29
﻿334,260919.12899999999,2518314.3909999998,QA29
﻿335,261730.13699999999,2518607.5,QA29
﻿336,261568.09700000001,2518118.1970000002,QA29
﻿337,263070.09399999998,2518013.1290000002,QA30
﻿338,262595.45799999998,2517415.2379999999,QA30
﻿339,262562.68400000001,2517225.2570000002,QA30
﻿340,263174.36900000001,2518029.5989999999,QA30
﻿341,263678.44799999997,2517882.4569999999,QA30
﻿342,263769.89799999999,2517921.9959999998,QA30
﻿343,262998.27799999999,2517906.861,QA30
﻿344,263808.66399999999,2517968.3849999998,QA30
﻿345,263162.23800000001,2517888.2480000001,QA30
﻿346,262764.61200000002,2517405.7969999998,QA30
﻿347,262727.22499999998,2517513.4010000001,QA30
﻿348,262706.88099999999,2517375.4440000001,QA30
﻿349,262805.60499999998,2517586.915,QA30
﻿350,263425.54200000002,2517926.4890000001,QA30
﻿351,263717.15299999999,2517882.2930000001,QA30
﻿352,262658.28200000001,2517533.1740000001,QA30
﻿353,262983.45899999997,2518042.8309999998,QA30
﻿354,263284.09299999999,2517963.0970000001,QA30
﻿355,263042.12699999998,2517790.9840000002,QA30
﻿356,262830.99699999997,2517641.182,QA30
﻿357,263421.89799999999,2517867.4939999999,QA30
﻿358,262786.70699999999,2517692.0389999999,QA30
﻿359,263860.12199999997,2518020.3080000002,QA30
﻿360,263061.05800000002,2517677.5690000001,QA30
﻿361,263530,2517850,QA30
﻿362,262670.83299999998,2517615.3670000001,QA30
﻿363,263165.94400000002,2517735.7489999998,QA30
﻿364,263149.23499999999,2517912.0959999999,QA30
﻿365,263384.18300000002,2517899.5,QA30
﻿366,262844.19300000003,2517469.2889999999,QA30
﻿367,262700.20500000002,2517470.5980000002,QA30
﻿368,263048.261,2517013.9210000001,QA31
﻿369,262775.92300000001,2517344.3480000002,QA31
﻿370,262969.14399999997,2517351.2910000002,QA31
﻿371,262914.28100000002,2517278.8960000002,QA31
﻿372,262940.52399999998,2517101.1669999999,QA31
﻿373,262810.99699999997,2517323.1269999999,QA31
﻿374,263142.59899999999,2517240.1349999998,QA31
﻿375,263062.66800000001,2517281.2349999999,QA31
﻿376,262919.82900000003,2517414.0490000001,QA31
﻿377,263178.84399999998,2517059.8300000001,QA31
﻿378,263333.77600000001,2516899.2549999999,QA31
﻿379,263266.49099999998,2516852.8790000002,QA31
﻿380,262959.152,2517157.5,QA31
﻿381,263252.93900000001,2516945.8280000002,QA31
﻿382,263070.15899999999,2517138.6430000002,QA31
﻿383,263063.61099999998,2516993.0639999998,QA31
﻿384,262992.94300000003,2516912.0890000002,QA31
﻿385,262784.38099999999,2517243.0329999998,QA31
﻿386,263156.02899999998,2517141.4410000001,QA31
﻿387,264535.20600000001,2517387.9240000001,QA32
﻿388,264657.17300000001,2517355.6310000001,QA32
﻿389,264490.79800000001,2517729.7370000002,QA32
﻿390,264646.89299999998,2517539.0720000002,QA32
﻿391,264180.94199999998,2517946.8640000001,QA32
﻿392,264312.02000000002,2517652.3360000001,QA32
﻿393,264177.902,2517852.0800000001,QA32
﻿394,264504.96000000002,2517478.7680000002,QA32
﻿395,264306.35999999999,2517873.1269999999,QA32
﻿396,264095.25599999999,2517879.1549999998,QA32
﻿397,264599.76000000001,2517534.8560000001,QA32
﻿398,264512.04100000003,2517639.8110000002,QA32
﻿399,264759.24300000002,2517548.0180000002,QA32
﻿400,264256.77399999998,2517844.6830000002,QA32
﻿401,264383.5,2517740.2719999999,QA32
﻿402,264657.77100000001,2517486.4890000001,QA32
﻿403,264258.99300000002,2517804.2119999998,QA32
﻿404,264063.19199999998,2518032.017,QA33
﻿405,264407.25199999998,2517534.2689999999,QA33
﻿406,264379.495,2517659.5589999999,QA33
﻿407,264724.03899999999,2517107.409,QA33
﻿408,264461.72600000002,2517322.5649999999,QA33
﻿409,264073.54499999998,2517953.3930000002,QA33
﻿410,264122.50400000002,2517630.0490000001,QA33
﻿411,264392.00699999998,2517300.3139999998,QA33
﻿412,263967.31900000002,2517967.04,QA33
﻿413,263965.73700000002,2517761.9169999999,QA33
﻿414,264397.00199999998,2517577.9720000001,QA33
﻿415,264252.94099999999,2517580.1090000002,QA33
﻿416,264577.74699999997,2517295.7050000001,QA33
﻿417,264563.67099999997,2517206.0860000001,QA33
﻿418,264469.43699999998,2517485.9130000002,QA33
﻿419,264648.18800000002,2517167.1770000001,QA33
﻿420,264175.962,2517732.5720000002,QA33
﻿421,264209.076,2517464.7650000001,QA33
﻿422,264617.75699999998,2517273.1170000001,QA33
﻿423,264141.53999999998,2517601.929,QA33
﻿424,263964.95899999997,2517689.2689999999,QA33
﻿425,264353.83100000001,2517421.8280000002,QA33
﻿426,263979.02899999998,2517871.6179999998,QA33
﻿427,264071.68800000002,2517877.1230000001,QA33
﻿428,262763.48599999998,2517092.0780000002,QA34
﻿429,263281.022,2516827.2280000001,QA34
﻿430,262804.25699999998,2516959.7230000002,QA34
﻿431,262580.60800000001,2517081.6379999998,QA34
﻿432,263037.636,2516799.7760000001,QA34
﻿433,262858.58000000002,2516676.7089999998,QA34
﻿434,262502.55900000001,2517139.9410000001,QA34
﻿435,262545.82799999998,2516641.4070000001,QA34
﻿436,262982.65299999999,2516741.926,QA34
﻿437,262468.66200000001,2517039.3390000002,QA34
﻿438,262661.09600000002,2516430.6850000001,QA34
﻿439,262790.75900000002,2516902.9399999999,QA34
﻿440,262815.261,2517119.8689999999,QA34
﻿441,262706.57500000001,2516638.9569999999,QA34
﻿442,262740.08899999998,2517135.8360000001,QA34
﻿443,262700.21000000002,2516591.7080000001,QA34
﻿444,262655.12599999999,2517066.693,QA34
﻿445,262662.21899999998,2517149.5750000002,QA34
﻿446,262316.88500000001,2517037.3360000001,QA34
﻿447,262755.272,2516738.2710000002,QA34
﻿448,263156.43800000002,2516803.7140000002,QA34
﻿449,262652.50199999998,2517315.585,QA34
﻿450,262879.19799999997,2516802.8930000002,QA34
﻿451,262372.47999999998,2516829.8080000002,QA34
﻿452,262965.17999999999,2516637.3289999999,QA34
﻿453,262801.45299999998,2516888.3879999998,QA34
﻿454,264264.96299999999,2517969.2069999999,QA35
﻿455,264817.08799999999,2517677.5720000002,QA35
﻿456,265259.103,2518152.159,QA35
﻿457,263916.81900000002,2518211.1430000002,QA35
﻿458,264758.55599999998,2518100.392,QA35
﻿459,264820.88299999997,2518012.7420000001,QA35
﻿460,264284.89399999997,2518004.892,QA35
﻿461,264779.12599999999,2517799.3360000001,QA35
﻿462,265269.09100000001,2518069.9900000002,QA35
﻿463,265329.18900000001,2518108.9249999998,QA35
﻿464,264730.93699999998,2517735,QA35
﻿465,265327.22100000002,2518075.8169999998,QA35
﻿466,264718.62599999999,2518182.395,QA35
﻿467,264988.98700000002,2517655.8820000002,QA35
﻿468,264071.48499999999,2518089.531,QA35
﻿469,264531.033,2517820.1740000001,QA35
﻿470,264848.61200000002,2517985.3709999998,QA35
﻿471,264825.16700000002,2518231.4300000002,QA35
﻿472,265216.22999999998,2517679.898,QA35
﻿473,264759.35200000001,2518199.0279999999,QA35
﻿474,264036.36300000001,2518137.926,QA35
﻿475,265184.50599999999,2517712.409,QA35
﻿476,264636.435,2518004.7379999999,QA35
﻿477,264231.25599999999,2518190.9750000001,QA35
﻿478,264857.12699999998,2517870.8369999998,QA35
﻿479,265427.09299999999,2517969.2650000001,QA35
﻿480,264497.78100000002,2517908.3130000001,QA35
﻿481,264993.53100000002,2517905.284,QA35
﻿482,265066.75900000002,2517808.4909999999,QA35
﻿483,263975.31300000002,2518195.9980000001,QA35
﻿484,265155.68699999998,2518090.9130000002,QA35
﻿485,264980.18300000002,2517729.0869999998,QA35
﻿486,265145.71000000002,2517975.7200000002,QA35
﻿487,264725.196,2517908.0040000002,QA35
﻿488,264694.64600000001,2517873.6830000002,QA35
﻿489,264701.34100000001,2517700.5809999998,QA35
﻿490,264412.72899999999,2517824.4950000001,QA35
﻿491,265319.755,2517958.9730000002,QA35
﻿492,264965.31,2518168.4279999998,QA35
﻿493,265388.90500000003,2517893.0120000001,QA35
﻿494,264372.73100000003,2517950.3969999999,QA35
﻿495,264062.79399999999,2518336.9980000001,QA36
﻿496,264095.50900000002,2518404.7030000002,QA36
﻿497,264178.92099999997,2518367.4330000002,QA36
﻿498,263980.43599999999,2518264.8390000002,QA36
﻿499,264012.12800000003,2518236.1889999998,QA36
﻿500,263916.723,2518295.585,QA36
﻿501,263973.91600000003,2518459.8790000002,QA36
﻿502,263876.70600000001,2518520.7059999998,QA36
﻿503,263894.69900000002,2518463.0079999999,QA36
﻿504,263869.88799999998,2518334.9849999999,QA36
﻿505,263743.48200000002,2518558.6699999999,QA36
﻿506,263788.58799999999,2516514.5529999998,QA37
﻿507,264340.94099999999,2516894.412,QA37
﻿508,264360.55499999999,2515939.7570000002,QA37
﻿509,263967.39299999998,2516811.5989999999,QA37
﻿510,264032.64799999999,2516526.7510000002,QA37
﻿511,263920.788,2516366.2510000002,QA37
﻿512,264055.65899999999,2516497.9959999998,QA37
﻿513,264200.62199999997,2517164.9759999998,QA37
﻿514,264134.353,2516290.9139999999,QA37
﻿515,264406.424,2516782.2609999999,QA37
﻿516,263640.54200000002,2516802.1030000001,QA37
﻿517,264069.31099999999,2516732.8849999998,QA37
﻿518,264102.48800000001,2516399.4240000001,QA37
﻿519,264111.587,2517192.4950000001,QA37
﻿520,264397.17099999997,2516733.0750000002,QA37
﻿521,263882.57199999999,2516629.9210000001,QA37
﻿522,263894.45500000002,2516364.0890000002,QA37
﻿523,263960.90500000003,2517184.588,QA37
﻿524,263977.83600000001,2516923.068,QA37
﻿525,264659.41200000001,2516015.986,QA37
﻿526,264190.04399999999,2516178.5449999999,QA37
﻿527,263783.48999999999,2516833.8900000001,QA37
﻿528,264060.147,2517171.7579999999,QA37
﻿529,264080.42599999998,2517266.5329999998,QA37
﻿530,264027.83600000001,2516982.352,QA37
﻿531,264065.30599999998,2516609.2790000001,QA37
﻿532,263919.99400000001,2516518.5240000002,QA37
﻿533,263977.66700000002,2517064.5129999998,QA37
﻿534,268700.74099999998,2523591.4010000001,QA38
﻿535,268914.13299999997,2524140.7059999998,QA38
﻿536,268391.18300000002,2523358.4109999998,QA38
﻿537,268644.82799999998,2521632.719,QA38
﻿538,268197.89500000002,2521498.4330000002,QA38
﻿539,268587.571,2524613.6800000002,QA38
﻿540,268929.09000000003,2523370.5780000002,QA38
﻿541,267172.17999999999,2520079.1490000002,QA38
﻿542,267406.19500000001,2520246.5150000001,QA38
﻿543,268746.495,2521505.0819999999,QA38
﻿544,267111.98999999999,2519818.4550000001,QA38
﻿545,267919.14799999999,2521032.9530000002,QA38
﻿546,268746.18599999999,2521917.7110000001,QA38
﻿547,268391.33500000002,2521966.9950000001,QA38
﻿548,269327.96100000001,2522265.1359999999,QA38
﻿549,268726.93699999998,2521640.173,QA38
﻿550,268423.68300000002,2521458.6549999998,QA38
﻿551,267752.49400000001,2520767.835,QA38
﻿552,268165.196,2521414.8190000001,QA38
﻿553,268563.97700000001,2521561.9300000002,QA38
﻿554,268012.58600000001,2521107.0619999999,QA38
﻿555,268064.96799999999,2524061.6379999998,QA38
﻿556,268758.73499999999,2524021.9330000002,QA38
﻿557,268433.00400000002,2521695.3089999999,QA38
﻿558,268190.67599999998,2524310.1680000001,QA38
﻿559,267997.77000000002,2523300.2069999999,QA38
﻿560,267362.16899999999,2519978.3089999999,QA38
